"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"12-16-22 / 12:35 AM","Middle","206","W","2","702"
"12-16-22 / 12:35 AM","Upper","341","","2","480.06"
"12-16-22 / 12:35 AM","Upper","317","P","2","411.49"
"12-15-22 / 02:11 PM","Field","H","5","2","2381.11"
"12-15-22 / 02:11 PM","Upper","329","A","4","530.1"
"12-15-22 / 02:11 PM","Hall of Fame Suites","HOFS1","1","4","2070"
"12-15-22 / 09:35 AM","Upper","318","L","3","653.4"
"12-15-22 / 12:34 AM","Upper","309","K","4","720"
"12-15-22 / 12:34 AM","Upper","330","N","3","576"
"12-15-22 / 12:34 AM","Lower","136","K","2","1566.51"
"12-15-22 / 12:34 AM","Upper","342","C","6","566.4"
"12-14-22 / 07:26 PM","Lower","132","P","2","990"
"12-14-22 / 07:26 PM","Lower","118","J","3","719.1"
"12-14-22 / 07:26 PM","Lower","111","F","3","1004.5"
"12-14-22 / 07:26 PM","Upper","305","E","4","590.73"
"12-14-22 / 07:26 PM","Lower","135","L","2","1260"
"12-14-22 / 02:14 PM","Field","N","13","6","1972.66"
"12-14-22 / 01:05 AM","Lower","135","J","2","1249.5"
"12-14-22 / 01:05 AM","Upper","340","W","2","556.2"
"12-14-22 / 01:05 AM","Middle","235","N","2","990"
"12-13-22 / 07:49 PM","Upper","312","B","2","601.2"
"12-13-22 / 07:49 PM","Middle","206","G","2","720"
"12-13-22 / 07:49 PM","Lower","132","CC","4","1852.2"
"12-13-22 / 07:49 PM","Lower","145","P","2","965.3"
"12-13-22 / 03:09 PM","Field","E","2","5","2695"
"12-13-22 / 03:09 PM","Upper","313","R","2","535.5"
"12-13-22 / 10:19 AM","Lower","113","M","2","1080"
"12-13-22 / 06:02 AM","Field","Q","23","2","2340"
"12-13-22 / 06:02 AM","Upper","342","BB","2","539"
"12-13-22 / 06:02 AM","Upper","306","T","6","675"
"12-13-22 / 06:02 AM","Lower","147","CC","4","900"
"12-13-22 / 06:02 AM","Middle","231","V","3","1049.06"
"12-13-22 / 06:02 AM","Upper","318","W","2","400.83"
"12-13-22 / 06:02 AM","Upper","317","AA","2","401.8"
"12-12-22 / 03:59 PM","Upper","336","S","2","551.7"
"12-12-22 / 03:59 PM","Lower","151","T","2","832.5"
"12-12-22 / 03:59 PM","Upper","314","R","2","633.81"
"12-12-22 / 03:59 PM","Middle","239","J","3","990.45"
"12-12-22 / 03:59 PM","Upper","303","CC","3","521.1"
"12-12-22 / 03:59 PM","Upper","305","AA","1","360"
"12-12-22 / 03:59 PM","Lower","150","X","2","1224"
"12-12-22 / 03:59 PM","Lower","144","Y","2","870.09"
"12-12-22 / 03:59 PM","Upper","314","CC","2","494.1"
"12-12-22 / 11:09 AM","Upper","305","Z","6","517.02"
"12-12-22 / 06:35 AM","Middle","241","CC","4","1035"
"12-12-22 / 01:44 AM","Upper","316","H","2","400.5"
"12-12-22 / 01:44 AM","Upper","339","X","3","534.07"
"12-11-22 / 07:54 PM","Middle","208","R","4","806.99"
"12-11-22 / 07:54 PM","Field","N","4","5","2401"
"12-11-22 / 07:54 PM","Middle","208","T","1","1170"
"12-11-22 / 07:54 PM","Lower","136","X","2","945"
"12-11-22 / 07:54 PM","Upper","316","R","2","401.8"
"12-11-22 / 07:54 PM","Upper","313","H","2","585"
"12-11-22 / 07:54 PM","Upper","316","E","2","379.8"
"12-11-22 / 07:54 PM","Upper","340","J","2","517.5"
"12-11-22 / 03:05 PM","Upper","309","N","2","900"
"12-11-22 / 03:05 PM","Field","B","20","2","1385.94"
"12-11-22 / 05:55 AM","Lower","146","Z","2","914.49"
"12-10-22 / 07:47 PM","Upper","313","R","2","450"
"12-10-22 / 07:47 PM","Upper","339","J","2","566.4"
"12-10-22 / 07:47 PM","Middle","243","S","3","945"
"12-10-22 / 07:47 PM","Upper","332","R","2","522.72"
"12-10-22 / 02:32 PM","Middle","228","D","4","850.53"
"12-10-22 / 02:32 PM","Middle","242","Z","2","765"
"12-10-22 / 02:32 PM","Middle","205","CC","2","793.8"
"12-10-22 / 01:17 AM","Upper","340","CC","2","539"
"12-10-22 / 01:17 AM","Lower","149","CC","2","1350"
"12-10-22 / 01:17 AM","Upper","306","J","2","540"
"12-10-22 / 01:17 AM","Lower","131","M","3","900"
"12-10-22 / 01:17 AM","Middle","218","P","4","776.39"
"12-09-22 / 08:21 PM","Upper","309","Y","2","423"
"12-09-22 / 08:21 PM","Upper","343","WC","2","450"
"12-09-22 / 08:21 PM","Upper","309","WC","1","475.12"
"12-09-22 / 08:21 PM","Upper","310","K","1","405"
"12-09-22 / 03:46 PM","Upper","314","Y","1","296.1"
"12-09-22 / 12:13 AM","Field","L","19","2","1125"
"12-09-22 / 12:13 AM","Middle","208","R","2","954.15"
"12-09-22 / 12:13 AM","Upper","307","BB","2","442.42"
"12-09-22 / 12:13 AM","Upper","306","AA","2","427.5"
"12-09-22 / 12:13 AM","Upper","315","B","2","399.6"
"12-09-22 / 12:13 AM","Lower","151","Z","4","1086.54"
"12-09-22 / 12:13 AM","Field","C","11","2","1215"
"12-09-22 / 12:13 AM","Field","M","20","2","1485"
"12-09-22 / 12:13 AM","Field","N","5","2","2172.8"
"12-08-22 / 03:21 PM","Middle","239","W","1","823.73"
"12-08-22 / 03:21 PM","Lower","136","L","2","720"
"12-08-22 / 07:00 AM","Field","M","11","6","1535.63"
"12-08-22 / 03:49 AM","Lower","140","S","1","630"
"12-07-22 / 08:43 PM","Upper","339","G","4","585.76"
"12-07-22 / 05:08 PM","Lower","151","T","2","832.5"
"12-07-22 / 05:08 PM","Upper","343","V","2","517.99"
"12-07-22 / 01:51 PM","Upper","328","X","1","300.7"
"12-07-22 / 10:51 AM","Middle","219","T","4","1080"
"12-07-22 / 10:51 AM","Lower","133","BB","6","1376.94"
"12-07-22 / 10:51 AM","Lower","131","J","2","1800"
"12-07-22 / 08:14 AM","Upper","309","Y","3","423"
"12-06-22 / 11:44 PM","Upper","318","N","2","382.5"
"12-06-22 / 11:44 PM","Upper","305","BB","2","600.21"
"12-06-22 / 05:15 PM","Middle","236","F","2","990"
"12-06-22 / 01:57 PM","Upper","305","AA","2","450"
"12-06-22 / 11:02 AM","Lower","115","V","2","1620"
"12-06-22 / 02:15 AM","Lower","135","R","2","1654.2"
"12-05-22 / 11:07 PM","Upper","304","Y","4","498.62"
"12-05-22 / 11:07 PM","Middle","235","Y","4","719.1"
"12-05-22 / 11:07 PM","Middle","237","T","3","787.5"
"12-05-22 / 11:07 PM","Upper","310","BB","2","585"
"12-05-22 / 07:35 PM","Upper","329","CC","2","474.32"
"12-05-22 / 07:35 PM","Lower","131","E","3","900"
"12-05-22 / 03:58 PM","Lower","120","N","2","640.2"
"12-05-22 / 03:58 PM","Lower","114","Z","6","1189.66"
"12-05-22 / 03:58 PM","Upper","316","D","2","472.5"
"12-05-22 / 03:58 PM","Middle","243","J","1","846"
"12-05-22 / 03:58 PM","Upper","316","DD","2","403.49"
"12-05-22 / 12:50 PM","Upper","303","S","3","514.8"
"12-05-22 / 12:50 PM","Field","H","25","3","1170"
"12-05-22 / 12:50 PM","Upper","329","J","1","292.5"
"12-05-22 / 09:32 AM","Upper","317","DD","4","450"
"12-05-22 / 01:15 AM","Middle","228","E","2","459"
"12-05-22 / 01:15 AM","Field","F","7","3","1350"
"12-03-22 / 10:41 PM","Middle","216","Z","2","540"
"12-03-22 / 10:41 PM","Lower","108","WC","2","630"
"12-03-22 / 06:40 PM","Lower","108","D","2","1154.3"
"12-03-22 / 06:40 PM","Middle","230","P","2","498.6"
"12-03-22 / 06:40 PM","Upper","343","L","3","585"
"12-03-22 / 02:58 PM","Middle","228","Y","3","697.5"
"12-03-22 / 11:09 AM","Lower","132","N","1","720"
"12-03-22 / 04:53 AM","Middle","228","F","2","607.5"
"12-03-22 / 01:06 AM","Lower","113","Z","1","1075.7"
"12-02-22 / 08:58 PM","Lower","137","N","2","1260"
"12-02-22 / 04:48 PM","Upper","309","P","2","540"
"12-02-22 / 04:48 PM","Upper","333","H","2","495"
"12-02-22 / 04:48 PM","Field","C","5","4","2415.3"
"12-02-22 / 04:48 PM","Lower","114","S","4","1409.86"
"12-02-22 / 04:48 PM","Lower","135","BB","2","1305"
"12-02-22 / 04:48 PM","Lower","146","X","1","1000.8"
"12-02-22 / 03:02 AM","Upper","340","DD","2","629.99"
"12-02-22 / 03:02 AM","Lower","114","F","1","1080"
"12-01-22 / 11:13 PM","Upper","342","H","2","450"
"12-01-22 / 07:19 PM","Lower","107","CC","2","1701"
"12-01-22 / 07:19 PM","Lower","138","K","2","1186.75"
"12-01-22 / 03:49 PM","Field","K","17","4","1890"
"12-01-22 / 03:49 PM","Middle","244","R","6","909.41"
"12-01-22 / 12:35 PM","Lower","108","B","2","1125"
"12-01-22 / 12:35 PM","Field","L","5","2","1851.33"
"12-01-22 / 12:35 PM","Lower","119","X","3","630"
"12-01-22 / 12:35 PM","Lower","108","H","2","1091.81"
"12-01-22 / 12:35 PM","Upper","310","WC","2","774.2"
"12-01-22 / 12:35 PM","Upper","319","L","3","450.97"
"12-01-22 / 12:35 PM","Upper","304","Y","6","498.62"
"12-01-22 / 09:36 AM","Upper","303","CC","3","539.1"
"12-01-22 / 09:36 AM","Middle","235","G","2","999"
"12-01-22 / 07:05 AM","Upper","308","T","6","711.63"
"12-01-22 / 01:13 AM","Upper","342","H","2","450"
"11-30-22 / 10:19 PM","Middle","231","R","4","855"
"11-30-22 / 10:19 PM","Field","N","4","6","2548"
"11-30-22 / 10:19 PM","Field","G","23","1","969.03"
"11-30-22 / 07:03 PM","Field","P","5","2","2124.3"
"11-30-22 / 07:03 PM","Lower","138","E","2","1115.5"
"11-30-22 / 03:53 PM","Middle","243","J","3","846"
"11-30-22 / 03:53 PM","Lower","146","M","2","982.07"
"11-30-22 / 09:56 AM","Upper","329","BB","2","382.5"
"11-30-22 / 01:55 AM","Lower","108","AA","3","1080"
"11-29-22 / 10:54 PM","Upper","309","W","4","569.64"
"11-29-22 / 07:46 PM","Lower","128","U","3","625.5"
"11-29-22 / 07:46 PM","Upper","315","CC","1","630"
"11-29-22 / 07:46 PM","Upper","304","CC","2","445.23"
"11-29-22 / 04:47 PM","Field","K","16","1","1800"
"11-29-22 / 04:47 PM","Upper","307","C","2","711"
"11-29-22 / 04:47 PM","Field","K","15","6","1370.25"
"11-29-22 / 04:47 PM","Upper","317","DD","4","463.5"
"11-29-22 / 01:50 PM","Lower","140","U","4","810"
"11-29-22 / 01:50 PM","Lower","139","V","2","945"
"11-29-22 / 11:06 AM","Middle","206","K","1","630"
"11-29-22 / 12:24 AM","Lower","138","E","4","1353.15"
"11-29-22 / 12:24 AM","Field","N","20","1","1350"
"11-29-22 / 12:24 AM","Upper","340","W","2","669.6"
"11-28-22 / 09:33 PM","Lower","134","WC","3","1562.42"
"11-28-22 / 09:33 PM","Lower","131","S","3","855"
"11-28-22 / 09:33 PM","Field","B","29","2","2700"
"11-28-22 / 09:33 PM","Upper","328","X","3","425.83"
"11-28-22 / 09:33 PM","Upper","334","H","4","632.3"
"11-28-22 / 02:28 PM","Lower","109","U","3","1089.25"
"11-28-22 / 02:28 PM","Upper","339","M","2","450"
"11-28-22 / 12:33 PM","Middle","242","Y","2","899.1"
"11-28-22 / 12:33 PM","Middle","219","X","2","405"
"11-28-22 / 07:25 AM","Upper","334","B","4","810"
"11-28-22 / 03:23 AM","Upper","333","F","4","607.6"
"11-27-22 / 10:50 PM","Upper","303","M","3","540"
"11-27-22 / 10:50 PM","Field","G","23","2","1376.63"
"11-27-22 / 10:50 PM","Field","K","19","2","1080"
"11-27-22 / 10:50 PM","Middle","238","L","6","1080"
"11-27-22 / 05:26 PM","Upper","317","BB","2","439.56"
"11-27-22 / 12:35 PM","Upper","305","T","2","504"
"11-27-22 / 12:35 PM","Field","C","11","4","1800"
"11-27-22 / 01:00 AM","Lower","114","F","2","1170"
