"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"01-05-23 / 05:53 PM","Middle","201","U","2","1128.35"
"01-05-23 / 10:51 AM","Middle","240","W","1","1260"
"01-05-23 / 10:51 AM","Lower","147","WC","2","1000.2"
"01-05-23 / 10:51 AM","Lower","132","B","2","1170"
"01-05-23 / 04:05 AM","Upper","329","Y","2","621"
"01-04-23 / 08:59 PM","Middle","234","M","1","540"
"01-04-23 / 08:59 PM","Middle","240","M","3","630"
"01-04-23 / 08:59 PM","Lower","113","Z","5","990"
"01-04-23 / 05:13 PM","Field","H","15","2","2700"
"01-04-23 / 06:39 AM","Field","J","2","2","2250"
"01-04-23 / 03:18 AM","Field","E","7","1","1485.89"
"01-03-23 / 07:19 PM","Upper","343","E","4","1151.5"
"01-03-23 / 03:25 PM","Upper","307","U","2","585"
"01-03-23 / 03:25 PM","Field","P","19","4","2694.17"
"01-03-23 / 03:25 PM","Upper","306","DD","2","539.99"
"01-02-23 / 11:17 PM","Field","B","3","2","2070"
"01-02-23 / 11:17 PM","Field","G","6","2","1960"
"01-02-23 / 11:17 PM","Upper","339","R","1","603"
"01-02-23 / 07:27 PM","Upper","319","C","2","540"
"01-02-23 / 07:27 PM","Lower","111","J","2","1620"
"01-01-23 / 12:26 PM","Upper","318","Z","2","477"
"01-01-23 / 06:53 AM","Upper","341","Y","3","630"
"01-01-23 / 04:03 AM","Upper","306","S","2","539.1"
"01-01-23 / 12:59 AM","Upper","344","CC","2","486.58"
"12-31-22 / 09:33 PM","Middle","207","B","1","567"
"12-31-22 / 06:00 PM","Upper","317","V","2","500.4"
"12-31-22 / 08:19 AM","Upper","343","D","2","779.1"
"12-31-22 / 01:23 AM","Middle","237","W","2","1136.8"
"12-30-22 / 09:40 PM","Field","H","20","3","1350"
"12-30-22 / 09:40 PM","Field","C","20","2","1260"
"12-30-22 / 01:52 PM","Upper","338","K","4","810"
"12-29-22 / 07:22 PM","Lower","128","H","2","810"
"12-29-22 / 07:22 PM","Middle","214","L","2","824.4"
"12-29-22 / 03:04 PM","Middle","234","K","2","877.5"
"12-29-22 / 03:04 PM","Upper","306","DD","2","536.39"
"12-29-22 / 03:04 PM","Lower","113","P","2","877.5"
"12-29-22 / 11:29 AM","Upper","309","H","2","630"
"12-29-22 / 04:19 AM","Field","J","10","3","1350"
"12-29-22 / 04:19 AM","Upper","329","CC","2","450"
"12-29-22 / 12:22 AM","Upper","341","","2","517.5"
"12-29-22 / 12:22 AM","Upper","305","X","4","639.01"
"12-28-22 / 04:17 PM","Upper","328","Y","2","360"
"12-28-22 / 04:17 PM","Lower","109","U","3","1957.46"
"12-28-22 / 04:17 PM","Field","P","26","2","1125"
"12-27-22 / 10:22 PM","Field","E","7","3","1665.89"
"12-27-22 / 10:22 PM","Lower","135","H","3","1845"
"12-27-22 / 10:22 PM","Field","G","4","2","1551.03"
"12-27-22 / 06:37 PM","Upper","305","AA","2","810"
"12-27-22 / 06:37 PM","Field","G","16","4","1642.5"
"12-27-22 / 06:37 PM","Field","P","20","6","1666"
"12-27-22 / 02:53 PM","Lower","146","P","1","720"
"12-27-22 / 02:53 PM","Upper","306","S","2","539.1"
"12-27-22 / 02:53 PM","Lower","131","V","4","990"
"12-27-22 / 02:53 PM","Lower","111","Y","2","1440"
"12-27-22 / 06:40 AM","Middle","206","Y","4","855"
"12-27-22 / 03:38 AM","Upper","306","S","2","539.1"
"12-27-22 / 03:38 AM","Field","F","9","6","1575"
"12-27-22 / 12:28 AM","Upper","341","W","2","540"
"12-27-22 / 12:28 AM","Upper","342","G","2","742.5"
"12-26-22 / 07:58 AM","Field","H","20","2","2250"
"12-26-22 / 01:17 AM","Middle","241","N","2","810"
"12-26-22 / 01:17 AM","Lower","144","N","1","774"
"12-25-22 / 09:40 PM","Lower","114","A","3","1350"
"12-25-22 / 03:18 PM","Middle","208","X","2","882"
"12-25-22 / 03:18 PM","Upper","315","BB","2","450"
"12-25-22 / 03:18 PM","Field","N","15","6","2156"
"12-25-22 / 03:18 PM","Field","N","19","2","1584.18"
"12-25-22 / 03:40 AM","Upper","342","WC","2","584.1"
"12-25-22 / 03:40 AM","Upper","303","CC","2","661.54"
"12-25-22 / 03:40 AM","Upper","311","Z","2","719.01"
"12-24-22 / 10:56 PM","Upper","341","Z","6","682.5"
"12-24-22 / 10:56 PM","Field","H","30","2","1260"
"12-24-22 / 10:56 PM","Middle","232","H","2","783"
"12-24-22 / 03:53 PM","Upper","332","M","3","675"
"12-24-22 / 03:53 PM","Upper","343","Y","2","539.1"
"12-24-22 / 03:53 PM","Field","C","5","4","2420.5"
"12-24-22 / 03:53 PM","Upper","344","U","2","524.7"
"12-24-22 / 05:33 AM","Middle","233","M","2","900"
"12-24-22 / 01:50 AM","Lower","119","M","2","855"
"12-24-22 / 01:50 AM","Upper","333","M","2","540"
"12-24-22 / 01:50 AM","Upper","303","CC","2","639"
"12-24-22 / 01:50 AM","Lower","109","E","2","1977.48"
"12-24-22 / 01:50 AM","Field","D","3","2","2376.5"
"12-24-22 / 01:50 AM","Middle","209","H","3","809.1"
"12-24-22 / 01:50 AM","Lower","137","C","2","1800"
"12-24-22 / 01:50 AM","Upper","328","P","2","432"
"12-23-22 / 04:18 PM","Middle","233","Y","2","742.5"
"12-23-22 / 04:18 PM","Upper","334","R","3","783.99"
"12-23-22 / 04:18 PM","Upper","333","M","2","540"
"12-23-22 / 04:18 PM","Field","F","7","2","1299.6"
"12-23-22 / 04:18 PM","Field","H","3","2","1800"
"12-23-22 / 04:18 PM","Lower","112","L","2","1620"
"12-23-22 / 04:18 PM","Lower","149","U","2","1599.3"
"12-23-22 / 04:18 PM","Hall of Fame Suites","HOFS1","","4","2160"
"12-23-22 / 04:03 AM","Field","F","19","2","1198.8"
"12-23-22 / 01:37 AM","Lower","115","V","2","891"
"12-23-22 / 01:37 AM","Upper","343","E","2","715.4"
"12-22-22 / 07:38 PM","Upper","317","P","2","450"
"12-22-22 / 07:38 PM","Upper","330","DD","2","517.5"
"12-22-22 / 07:38 PM","Field","P","13","6","1839.58"
"12-22-22 / 07:38 PM","Lower","137","H","2","1575"
"12-22-22 / 07:26 AM","Middle","237","W","2","1176"
"12-22-22 / 07:26 AM","Middle","238","U","2","1146.6"
"12-22-22 / 07:26 AM","Middle","227","P","2","763.42"
"12-22-22 / 07:26 AM","Middle","244","L","2","1421"
"12-22-22 / 07:26 AM","Upper","343","D","2","779.1"
"12-22-22 / 07:26 AM","Upper","330","CC","4","881.99"
"12-22-22 / 07:26 AM","Field","H","15","2","2940"
"12-22-22 / 07:26 AM","Upper","343","E","4","1151.5"
"12-22-22 / 07:26 AM","Upper","334","R","3","783.99"
"12-22-22 / 07:25 AM","Field","G","6","2","2694.02"
"12-22-22 / 03:31 AM","Field","N","20","3","1568"
"12-21-22 / 11:40 PM","Upper","314","G","2","575.1"
"12-21-22 / 11:40 PM","Field","F","20","2","1260"
"12-21-22 / 03:06 PM","Field","P","4","2","1764"
"12-21-22 / 03:06 PM","Middle","236","AA","2","1215.2"
"12-21-22 / 03:06 PM","Middle","233","Y","2","1125"
"12-21-22 / 11:20 AM","Middle","207","Y","2","765"
"12-21-22 / 11:20 AM","Upper","316","D","4","620.1"
"12-20-22 / 11:53 PM","Middle","207","B","2","855"
"12-20-22 / 11:53 PM","Middle","243","B","2","720"
"12-20-22 / 07:44 PM","Upper","333","J","4","1100.1"
"12-20-22 / 10:11 AM","Lower","112","BB","2","1611"
"12-20-22 / 02:00 AM","Field","F","7","1","1299.6"
"12-20-22 / 02:00 AM","Hall of Fame Suites","HOFS2","3","2","2492.72"
"12-20-22 / 02:00 AM","Upper","341","","4","540"
"12-20-22 / 02:00 AM","Middle","218","P","2","580.5"
"12-19-22 / 04:32 PM","Upper","328","G","4","522"
"12-19-22 / 04:32 PM","Upper","312","","2","810"
"12-19-22 / 03:20 AM","Upper","340","P","2","630"
"12-19-22 / 03:20 AM","Field","B","5","4","2744.1"
"12-18-22 / 10:15 PM","Upper","341","V","2","535.5"
"12-18-22 / 10:15 PM","Upper","314","D","1","388.8"
"12-18-22 / 10:15 PM","Field","B","28","3","1936.4"
"12-18-22 / 10:15 PM","Upper","313","C","2","720"
"12-18-22 / 05:40 PM","Upper","338","F","3","892.06"
"12-18-22 / 05:40 PM","Middle","218","P","2","580.5"
"12-18-22 / 05:40 PM","Upper","317","N","4","495"
"12-18-22 / 01:15 PM","Upper","329","E","2","432"
"12-18-22 / 04:26 AM","Lower","151","R","2","1111.5"
"12-18-22 / 04:26 AM","Upper","335","W","2","675"
"12-18-22 / 12:09 AM","Field","G","3","4","1862"
"12-18-22 / 12:09 AM","Field","G","1","2","1610.9"
"12-18-22 / 12:09 AM","Field","N","20","6","1715"
"12-17-22 / 07:14 PM","Upper","305","AA","2","990"
"12-17-22 / 07:14 PM","Middle","206","D","2","760.5"
"12-17-22 / 02:30 PM","Field","E","6","2","1035"
"12-17-22 / 02:30 PM","Middle","205","W","2","700.2"
"12-17-22 / 02:30 PM","Upper","313","BB","2","450"
"12-17-22 / 02:30 PM","Middle","216","S","3","720"
"12-17-22 / 02:30 PM","Middle","241","U","6","990"
"12-17-22 / 05:16 AM","Field","Q","6","4","2610"
"12-17-22 / 12:40 AM","Upper","341","","2","508.5"
"12-17-22 / 12:40 AM","Middle","239","M","2","1349.1"
"12-17-22 / 12:40 AM","Upper","305","C","6","750.35"
"12-16-22 / 07:34 PM","Field","B","28","2","1620"
"12-16-22 / 07:34 PM","Middle","207","Y","2","1114.69"
"12-16-22 / 07:34 PM","Upper","342","M","2","540"
"12-16-22 / 02:25 PM","Upper","330","DD","2","495"
"12-16-22 / 02:25 PM","Upper","327","BB","2","522.67"
"12-16-22 / 12:30 AM","Lower","137","P","4","1558.8"
"12-16-22 / 12:30 AM","Field","F","5","2","1776.25"
"12-16-22 / 12:30 AM","Upper","341","Y","3","562.5"
"12-16-22 / 12:30 AM","Field","N","19","6","1665.18"
"12-15-22 / 07:36 PM","Middle","216","","4","1350"
"12-15-22 / 07:36 PM","Middle","218","S","4","539.1"
"12-15-22 / 07:36 PM","Upper","329","CC","2","581.03"
"12-15-22 / 02:07 PM","Middle","213","BB","2","990"
"12-15-22 / 09:32 AM","Upper","314","V","2","440.1"
"12-15-22 / 05:19 AM","Upper","341","","2","504"
"12-15-22 / 12:30 AM","Upper","312","Z","3","630"
"12-15-22 / 12:30 AM","Upper","311","R","2","630"
"12-15-22 / 12:30 AM","Upper","317","P","2","450"
"12-15-22 / 12:30 AM","Lower","112","WC","3","1125"
"12-14-22 / 07:23 PM","Lower","115","X","2","875"
"12-14-22 / 07:23 PM","Middle","216","P","2","630"
"12-14-22 / 07:23 PM","Field","P","4","4","1960"
"12-14-22 / 07:23 PM","Middle","206","S","1","585"
"12-14-22 / 07:23 PM","Upper","303","G","2","720"
"12-14-22 / 02:11 PM","Middle","232","V","2","877.5"
"12-14-22 / 09:28 AM","Lower","110","T","2","1260"
"12-14-22 / 01:03 AM","Lower","134","WC","2","1919.04"
"12-14-22 / 01:03 AM","Field","N","5","2","2810.81"
"12-14-22 / 01:03 AM","Middle","211","N","2","1128.11"
"12-14-22 / 01:03 AM","Middle","210","G","2","1487.98"
"12-13-22 / 07:45 PM","Upper","314","D","1","540"
"12-13-22 / 06:00 AM","Lower","148","M","5","1800"
"12-12-22 / 11:15 PM","Middle","213","BB","4","990"
"12-12-22 / 11:15 PM","Field","J","10","6","2535.3"
"12-12-22 / 11:15 PM","Middle","240","L","6","1350"
"12-12-22 / 03:56 PM","Middle","232","Y","2","900"
"12-12-22 / 03:56 PM","Middle","232","V","2","975"
"12-12-22 / 03:56 PM","Lower","112","H","2","1620"
"12-12-22 / 01:39 AM","Upper","317","T","1","382.5"
"12-11-22 / 07:50 PM","Upper","341","P","3","585"
"12-11-22 / 07:50 PM","Middle","232","B","2","1080"
"12-11-22 / 03:02 PM","Lower","149","T","2","1749.6"
"12-11-22 / 01:02 AM","Upper","328","M","2","495"
"12-10-22 / 07:43 PM","Lower","112","W","3","1440"
"12-10-22 / 07:43 PM","Field","C","15","2","2107"
"12-10-22 / 07:43 PM","Lower","136","K","2","1530"
"12-10-22 / 07:43 PM","Upper","335","CC","2","450"
"12-10-22 / 02:28 PM","Upper","338","F","6","845.06"
"12-10-22 / 02:28 PM","Field","B","13","2","1530"
"12-10-22 / 02:28 PM","Upper","303","DD","2","675"
"12-09-22 / 08:17 PM","Lower","102","BB","4","900"
"12-09-22 / 08:17 PM","Lower","145","X","2","810"
"12-09-22 / 03:42 PM","Upper","306","U","2","472.5"
"12-09-22 / 03:42 PM","Upper","328","Y","2","378"
"12-09-22 / 03:42 PM","Middle","219","P","2","517.5"
"12-09-22 / 03:42 PM","Upper","337","WC","2","499.5"
"12-09-22 / 03:42 PM","Upper","304","S","1","449.1"
"12-09-22 / 03:42 PM","Upper","343","BB","6","773.5"
"12-09-22 / 04:01 AM","Upper","339","X","2","450"
"12-09-22 / 12:10 AM","Middle","202","W","2","765"
"12-09-22 / 12:10 AM","Middle","211","N","2","1148.48"
"12-08-22 / 03:18 PM","Field","N","4","6","3087"
"12-08-22 / 11:00 AM","Field","E","7","2","1620.89"
"12-08-22 / 03:46 AM","Lower","132","BB","2","855"
"12-08-22 / 12:09 AM","Middle","201","AA","2","855"
"12-08-22 / 12:09 AM","Upper","327","P","3","427.5"
"12-07-22 / 05:05 PM","Hall of Fame Suites","HOFS1","1","2","2606.12"
"12-07-22 / 05:05 PM","Upper","328","Y","2","405"
"12-07-22 / 01:49 PM","Field","F","17","2","1665"
"12-07-22 / 10:49 AM","Upper","332","M","2","675"
"12-07-22 / 10:49 AM","Middle","239","Y","2","1065.01"
"12-07-22 / 10:49 AM","Field","C","5","2","2904.6"
"12-07-22 / 05:50 AM","Middle","238","S","2","999"
"12-07-22 / 02:58 AM","Field","A","11","2","1800"
"12-06-22 / 08:43 PM","Upper","332","Z","4","900"
"12-06-22 / 01:55 PM","Field","C","7","2","2009"
"12-06-22 / 11:00 AM","Field","D","3","3","2646"
"12-06-22 / 11:00 AM","Middle","233","X","2","1012.5"
"12-06-22 / 11:00 AM","Middle","207","Y","2","900"
"12-06-22 / 02:13 AM","Lower","149","W","1","1935"
"12-06-22 / 02:13 AM","Lower","111","R","2","1620"
"12-06-22 / 02:13 AM","Middle","235","X","4","1125"
"12-05-22 / 11:05 PM","Lower","107","P","2","1079.1"
"12-05-22 / 07:32 PM","Lower","139","W","4","1575"
"12-05-22 / 07:32 PM","Lower","135","E","6","2371.6"
"12-05-22 / 03:55 PM","Middle","240","W","1","1260"
"12-05-22 / 03:55 PM","Upper","333","S","2","531"
"12-05-22 / 03:55 PM","Upper","302","X","2","611.89"
"12-05-22 / 03:55 PM","Lower","136","W","2","1542.3"
"12-05-22 / 12:47 PM","Upper","338","C","2","517.5"
"12-05-22 / 12:47 PM","Field","H","15","2","1985.77"
"12-05-22 / 09:30 AM","Upper","308","P","3","540"
"12-05-22 / 01:13 AM","Upper","318","U","6","521.1"
"12-05-22 / 01:13 AM","Upper","317","N","2","472.5"
"12-04-22 / 09:58 PM","Lower","107","L","1","630"
"12-04-22 / 02:47 PM","Upper","306","M","4","562.5"
"12-04-22 / 02:47 PM","Field","M","3","2","2303"
"12-04-22 / 11:29 AM","Upper","319","U","2","537.35"
"12-04-22 / 02:40 AM","Upper","307","DD","2","719.09"
"12-04-22 / 02:40 AM","Lower","111","AA","2","2428.2"
"12-03-22 / 06:37 PM","Lower","143","Y","2","1170"
"12-03-22 / 02:56 PM","Upper","318","L","4","675"
"12-03-22 / 02:56 PM","Field","J","30","2","1237.5"
"12-03-22 / 02:56 PM","Field","C","13","4","2486.26"
"12-03-22 / 02:55 PM","Lower","119","T","2","765"
"12-03-22 / 08:03 AM","Upper","327","N","3","306"
"12-02-22 / 08:55 PM","Upper","305","X","6","658.38"
"12-02-22 / 04:44 PM","Lower","133","BB","2","1116"
"12-02-22 / 04:44 PM","Upper","312","X","2","616.5"
"12-02-22 / 04:44 PM","Upper","331","U","4","720"
"12-02-22 / 12:41 PM","Lower","112","X","2","1710"
"12-02-22 / 09:21 AM","Middle","217","P","2","450"
"12-02-22 / 02:59 AM","Upper","310","N","2","562.5"
"12-01-22 / 11:09 PM","Upper","319","A","1","405"
"12-01-22 / 11:09 PM","Upper","328","G","6","585"
"12-01-22 / 11:09 PM","Middle","243","X","4","809.1"
"12-01-22 / 12:32 PM","Lower","138","B","2","2070"
"12-01-22 / 12:32 PM","Middle","202","CC","2","1170"
"12-01-22 / 09:34 AM","Upper","309","L","2","540"
"12-01-22 / 04:24 AM","Upper","339","U","2","720"
"12-01-22 / 01:10 AM","Upper","328","X","2","464.1"
"12-01-22 / 01:10 AM","Middle","214","M","2","1080"
"11-30-22 / 07:01 PM","Upper","306","DD","2","634.5"
"11-30-22 / 07:01 PM","Upper","310","AA","2","532.53"
"11-30-22 / 07:01 PM","Middle","240","S","2","765"
"11-30-22 / 12:55 PM","Upper","338","G","4","630"
"11-30-22 / 12:55 PM","Middle","237","G","2","900"
"11-30-22 / 09:54 AM","Lower","128","E","2","800.1"
"11-30-22 / 09:54 AM","Lower","114","V","1","1440"
"11-30-22 / 09:54 AM","Middle","232","V","2","720"
"11-30-22 / 01:52 AM","Lower","133","T","3","1350"
"11-29-22 / 10:52 PM","Upper","340","T","3","539.1"
"11-29-22 / 07:43 PM","Lower","119","AA","2","1800"
"11-29-22 / 04:45 PM","Upper","304","AA","2","720"
"11-29-22 / 04:45 PM","Upper","342","X","2","711.48"
"11-29-22 / 01:48 PM","Field","H","20","4","1645.94"
"11-29-22 / 01:48 PM","Upper","328","P","1","450"
"11-29-22 / 01:48 PM","Lower","119","T","2","765"
"11-29-22 / 01:47 PM","Field","B","28","1","1080"
"11-29-22 / 01:47 PM","Lower","113","AA","2","1887.99"
"11-29-22 / 11:04 AM","Middle","228","H","2","495"
"11-29-22 / 11:04 AM","Lower","110","L","3","1435.5"
"11-29-22 / 03:05 AM","Field","B","22","1","1215"
"11-29-22 / 12:20 AM","Lower","115","S","2","810"
"11-29-22 / 12:20 AM","Field","H","15","4","2700"
"11-29-22 / 12:20 AM","Upper","328","X","5","553.28"
"11-28-22 / 09:31 PM","Field","N","18","3","1980"
"11-28-22 / 09:31 PM","Upper","334","T","3","900"
"11-28-22 / 09:31 PM","Middle","228","J","2","630"
"11-28-22 / 09:31 PM","Upper","313","U","2","765"
"11-28-22 / 09:31 PM","Upper","316","AA","3","405"
"11-28-22 / 09:31 PM","Upper","307","WC","2","450"
"11-28-22 / 09:31 PM","Upper","335","E","2","810"
"11-28-22 / 12:33 PM","Lower","114","V","1","1800"
"11-28-22 / 12:33 PM","Lower","111","W","2","900"
"11-27-22 / 05:24 PM","Upper","343","U","3","666.9"
"11-27-22 / 05:24 PM","Middle","228","Z","1","445.5"
"11-27-22 / 05:24 PM","Middle","214","BB","2","919.78"
"11-27-22 / 05:24 PM","Upper","341","X","6","740.67"
"11-27-22 / 02:51 PM","Middle","210","L","2","799.2"
"11-27-22 / 12:34 PM","Lower","135","BB","2","1485"
"11-26-22 / 10:04 PM","Middle","238","G","2","1080"
"11-26-22 / 10:04 PM","Field","B","4","2","2250"
"11-26-22 / 07:24 PM","Upper","316","K","4","498.6"
"11-26-22 / 07:24 PM","Upper","316","AA","3","495"
"11-26-22 / 02:53 AM","Upper","309","R","3","1080"
"11-26-22 / 02:53 AM","Field","F","11","2","1350"
"11-25-22 / 10:07 PM","Upper","315","BB","1","900"
"11-25-22 / 10:07 PM","Upper","332","AA","2","702.56"
"11-25-22 / 04:54 PM","Lower","132","BB","2","810.45"
"11-25-22 / 04:54 PM","Middle","239","Z","2","976.5"
"11-25-22 / 02:17 PM","Middle","203","L","2","1176"
"11-25-22 / 02:17 PM","Upper","343","F","3","864.27"
"11-25-22 / 02:17 PM","Middle","215","V","3","629.1"
"11-25-22 / 05:07 AM","Upper","335","P","4","629.53"
"11-24-22 / 10:59 PM","Middle","227","R","2","630"
"11-24-22 / 10:59 PM","Middle","208","L","4","1079.1"
"11-24-22 / 10:59 PM","Lower","133","T","3","1575"
"11-24-22 / 03:38 PM","Upper","335","G","2","641.17"
"11-24-22 / 12:38 PM","Field","A","11","2","1840"
"11-24-22 / 12:38 PM","Field","G","10","2","1530"
"11-24-22 / 12:38 PM","Lower","128","Y","2","1305"
"11-24-22 / 06:05 AM","Lower","112","H","2","1304.1"
"11-24-22 / 06:05 AM","Field","N","5","1","2116.8"
"11-24-22 / 03:07 AM","Upper","303","CC","3","814.5"
"11-23-22 / 11:31 PM","Upper","Upper","","2","720"
"11-23-22 / 08:18 PM","Middle","201","AA","2","855"
"11-23-22 / 08:18 PM","Upper","307","U","2","1080"
"11-23-22 / 08:18 PM","Field","E","9","4","1800"
"11-23-22 / 08:18 PM","Upper","341","W","2","999.99"
"11-23-22 / 08:18 PM","Upper","314","Y","6","855"
"11-23-22 / 05:18 PM","Upper","335","K","3","990"
"11-23-22 / 05:18 PM","Upper","311","H","2","630"
"11-23-22 / 05:18 PM","Upper","306","Y","3","1295.56"
"11-23-22 / 05:17 PM","Upper","306","X","3","1284.78"
"11-23-22 / 05:17 PM","Upper","342","X","2","1317.12"
"11-23-22 / 05:17 PM","Upper","304","X","6","1012.34"
"11-23-22 / 05:17 PM","Upper","318","J","6","1088.78"
"11-23-22 / 03:40 AM","Upper","343","F","1","864.27"
"11-23-22 / 03:40 AM","Field","D","3","6","3136"
"11-23-22 / 01:03 AM","Middle","218","U","1","539.1"
"11-23-22 / 01:03 AM","Upper","309","WC","2","769.5"
"11-23-22 / 01:03 AM","Field","E","15","4","2407.5"
"11-23-22 / 01:03 AM","Field","J","32","2","1357.03"
"11-22-22 / 07:02 PM","Lower","136","K","2","1542.3"
"11-22-22 / 07:02 PM","Lower","135","P","1","922.5"
"11-22-22 / 07:02 PM","Upper","314","Y","1","855"
"11-22-22 / 04:23 PM","Upper","319","W","2","585"
"11-22-22 / 04:23 PM","Lower","111","Z","2","1530"
"11-22-22 / 04:23 PM","Field","H","5","2","2110.68"
"11-22-22 / 01:00 PM","Middle","206","S","1","900"
"11-22-22 / 01:00 PM","Middle","219","DD","2","675"
"11-22-22 / 10:18 AM","Upper","329","W","1","441"
"11-22-22 / 06:01 AM","Upper","329","H","2","562.5"
"11-22-22 / 01:34 AM","Upper","341","","6","720"
"11-22-22 / 01:34 AM","Lower","126","H","5","1836"
"11-21-22 / 08:38 PM","Middle","209","N","2","999"
"11-21-22 / 08:38 PM","Lower","137","P","1","2250"
"11-21-22 / 08:38 PM","Upper","342","X","2","715.4"
"11-21-22 / 08:38 PM","Upper","341","W","2","701.95"
"11-21-22 / 08:38 PM","Upper","305","N","4","962.1"
"11-21-22 / 08:38 PM","Lower","140","Z","2","1452.3"
"11-21-22 / 08:38 PM","Lower","137","AA","2","2079"
"11-21-22 / 08:38 PM","Field","G","15","2","2520"
"11-21-22 / 04:46 PM","Field","J","32","2","2132.63"
"11-21-22 / 04:46 PM","Upper","317","DD","2","553.5"
"11-21-22 / 04:46 PM","Upper","309","AA","6","761.45"
"11-21-22 / 04:46 PM","Field","C","15","2","2579.06"
"11-21-22 / 04:46 PM","Field","N","5","4","2950.07"
"11-21-22 / 04:46 PM","Upper","Upper","","2","737.15"
"11-21-22 / 04:46 PM","Middle","227","H","2","657"
"11-21-22 / 04:46 PM","Lower","134","F","4","2565"
"11-21-22 / 04:02 AM","Upper","335","G","2","766.3"
"11-21-22 / 02:10 AM","Upper","318","R","2","531"
"11-21-22 / 02:10 AM","Upper","311","J","2","990"
"11-21-22 / 02:10 AM","Middle","219","R","1","450"
"11-21-22 / 02:10 AM","Upper","307","K","1","587.82"
"11-21-22 / 02:10 AM","Field","J","","1","2729.09"
"11-21-22 / 02:10 AM","Field","G","","4","3639.09"
"11-21-22 / 02:10 AM","Upper","306","AA","2","675"
"11-20-22 / 11:58 PM","Field","A","28","2","2969.1"
"11-20-22 / 11:58 PM","Upper","311","L","1","601.4"
"11-20-22 / 07:23 PM","Upper","308","Z","4","1080"
"11-20-22 / 07:23 PM","Middle","244","L","2","955.5"
"11-20-22 / 07:23 PM","Lower","132","S","6","1260"
"11-20-22 / 07:23 PM","Middle","229","M","2","810"
"11-20-22 / 02:39 PM","Upper","343","F","4","700.7"
"11-20-22 / 02:39 PM","Middle","233","W","2","1507.5"
"11-20-22 / 12:08 PM","Upper","327","J","2","450"
