"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"01-08-23 / 11:33 PM","Upper","335","M","2","746.9"
"01-08-23 / 07:36 PM","Upper","336","HH","3","585"
"01-08-23 / 07:36 PM","Field","K","19","2","1452.3"
"01-08-23 / 04:03 PM","Upper","316","Q","2","549"
"01-08-23 / 04:03 PM","Upper","317","GG","5","1046.25"
"01-08-23 / 12:36 PM","Lower","135","HH","2","900"
"01-08-23 / 03:36 AM","Upper","320","E","2","570.24"
"01-07-23 / 08:43 PM","Middle","235","L","2","1143.65"
"01-07-23 / 04:50 PM","Lower","114","H","2","1343.83"
"01-07-23 / 04:50 PM","Upper","333","U","2","624.49"
"01-07-23 / 01:08 PM","Lower","138","K","2","1447.46"
"01-06-23 / 11:21 PM","Upper","333","AA","2","567"
"01-06-23 / 11:21 PM","Lower","106","HH","2","630"
"01-06-23 / 11:21 PM","Lower","123","AA","2","1080"
"01-06-23 / 07:24 PM","Field","F","11","1","941.4"
"01-06-23 / 03:53 PM","Lower","132","FF","2","720"
"01-06-23 / 12:14 PM","Middle","242","M","2","472.5"
"01-06-23 / 05:57 AM","Upper","328","DD","2","679"
"01-05-23 / 05:55 PM","Lower","136","K","2","1170"
"01-05-23 / 05:55 PM","Upper","317","GG","6","1046.25"
"01-05-23 / 05:55 PM","Upper","308","Z","2","405"
"01-05-23 / 05:55 PM","Field","E","10","1","1395"
"01-05-23 / 02:22 PM","Upper","319","CC","2","495"
"01-05-23 / 02:22 PM","Upper","316","T","2","531"
"01-05-23 / 02:22 PM","Upper","311","L","2","630"
"01-05-23 / 02:22 PM","Middle","228","L","5","1164.07"
"01-05-23 / 02:22 PM","Middle","216","T","6","1116.9"
"01-05-23 / 10:54 AM","Lower","128","T","2","720"
"01-05-23 / 12:34 AM","Upper","306","V","4","541.22"
"01-04-23 / 09:01 PM","Field","F","17","2","1665"
"01-04-23 / 09:01 PM","Lower","137","LL","2","809.1"
"01-04-23 / 06:42 AM","Lower","110","N","2","1575"
"01-04-23 / 06:42 AM","Field","H","8","2","2497.75"
"01-04-23 / 06:41 AM","Middle","212","H","2","1016.61"
"01-03-23 / 11:20 PM","Lower","107","GG","2","630"
"01-03-23 / 11:20 PM","Upper","308","Z","2","405"
"01-03-23 / 07:22 PM","Field","B","30","2","1645.94"
"01-03-23 / 07:21 PM","Upper","316","R","2","1080"
"01-03-23 / 07:21 PM","Upper","305","Q","2","360"
"01-03-23 / 03:28 PM","Lower","112","BB","2","1368"
"01-03-23 / 03:28 PM","Field","B","24","2","1519"
"01-02-23 / 07:28 PM","Lower","121","Y","2","950"
"01-02-23 / 07:28 PM","Upper","306","EE","3","450"
"01-02-23 / 04:06 PM","Middle","209","S","2","900"
"01-02-23 / 04:06 PM","Upper","337","R","1","405"
"01-02-23 / 01:01 AM","Upper","332","AA","6","540"
"01-01-23 / 09:31 PM","Lower","113","JJ","1","810"
"01-01-23 / 06:07 PM","Upper","306","V","6","541.22"
"01-01-23 / 01:00 AM","Upper","316","Q","2","624.49"
"01-01-23 / 01:00 AM","Lower","121","DD","2","887.85"
"12-31-22 / 09:34 PM","Upper","335","Y","6","682.5"
"12-31-22 / 06:02 PM","Lower","125","Q","2","1085.43"
"12-30-22 / 09:42 PM","Middle","218","N","2","787.5"
"12-30-22 / 09:42 PM","Upper","334","FF","6","669.34"
"12-30-22 / 02:58 AM","Lower","116","LL","2","855"
"12-30-22 / 02:58 AM","Upper","312","T","2","695.09"
"12-30-22 / 02:58 AM","Lower","121","Z","2","932.25"
"12-29-22 / 07:24 PM","Upper","315","Z","2","535.5"
"12-29-22 / 03:06 PM","Lower","121","W","2","921.79"
"12-29-22 / 03:06 PM","Upper","306","E","2","500"
"12-29-22 / 11:30 AM","Upper","329","GG","2","636.02"
"12-29-22 / 11:30 AM","Lower","111","HH","2","1665"
"12-29-22 / 12:23 AM","Upper","305","KK","3","450"
"12-28-22 / 08:15 PM","Middle","215","S","4","1035"
"12-28-22 / 02:15 AM","Upper","316","Q","4","624.49"
"12-27-22 / 10:24 PM","Upper","327","Y","2","614.81"
"12-27-22 / 06:39 PM","Lower","125","Y","2","889.22"
"12-27-22 / 06:39 PM","Field","E","3","2","2700"
"12-27-22 / 02:56 PM","Lower","135","M","4","1709.1"
"12-27-22 / 02:56 PM","Middle","228","R","2","755.1"
"12-27-22 / 03:40 AM","Upper","328","CC","2","651.7"
"12-27-22 / 03:40 AM","Upper","305","U","1","387"
"12-27-22 / 03:40 AM","Middle","237","G","4","1181.7"
"12-27-22 / 03:40 AM","Upper","315","DD","2","602.7"
"12-27-22 / 03:40 AM","Upper","335","X","4","630"
"12-27-22 / 03:40 AM","Upper","309","FF","3","629.1"
"12-27-22 / 03:40 AM","Field","K","1","3","1503"
"12-26-22 / 04:32 AM","Middle","238","L","2","810"
"12-26-22 / 04:32 AM","Lower","121","G","2","1162.81"
"12-25-22 / 09:44 PM","Upper","320","C","2","623.7"
"12-25-22 / 09:44 PM","Lower","137","E","3","1440"
"12-25-22 / 06:31 PM","Lower","110","BB","2","1085.7"
"12-25-22 / 06:31 PM","Upper","316","AA","2","583.61"
"12-25-22 / 06:31 PM","Upper","320","Y","2","562.5"
"12-25-22 / 06:31 PM","Lower","114","F","2","1357.3"
"12-25-22 / 06:31 PM","Lower","123","Y","2","1113.43"
"12-25-22 / 06:31 PM","Lower","109","Z","2","1074.15"
"12-25-22 / 06:31 PM","Lower","119","CC","2","889.22"
"12-25-22 / 11:23 AM","Upper","329","HH","3","682.58"
"12-25-22 / 11:23 AM","Upper","320","W","1","360"
"12-25-22 / 11:23 AM","Lower","135","N","2","1385.16"
"12-25-22 / 11:23 AM","Middle","230","K","2","1350"
"12-25-22 / 11:23 AM","Lower","122","Y","2","909.86"
"12-25-22 / 07:33 AM","Upper","304","AA","1","297"
"12-25-22 / 03:44 AM","Lower","113","HH","4","1079.1"
"12-25-22 / 03:44 AM","Lower","111","S","2","989.1"
"12-24-22 / 11:01 PM","Lower","141","Q","2","576"
"12-24-22 / 11:01 PM","Upper","330","W","2","555.98"
"12-24-22 / 11:01 PM","Lower","116","EE","2","1035"
"12-24-22 / 03:57 PM","Field","J","25","1","1800"
"12-24-22 / 03:57 PM","Upper","313","DD","2","585"
"12-24-22 / 03:57 PM","Field","B","15","2","1452.3"
"12-24-22 / 03:57 PM","Upper","332","DD","4","674.15"
"12-24-22 / 03:57 PM","Lower","137","L","2","1452.3"
"12-24-22 / 09:27 AM","Upper","320","KK","2","556.48"
"12-23-22 / 09:53 PM","Middle","242","K","4","585"
"12-23-22 / 09:53 PM","Upper","315","GG","4","585"
"12-23-22 / 09:53 PM","Field","Q","22","2","1421"
"12-23-22 / 09:53 PM","Upper","316","Q","2","697.5"
"12-23-22 / 09:53 PM","Lower","107","W","2","900"
"12-23-22 / 09:53 PM","Field","B","25","2","1617"
"12-23-22 / 09:53 PM","Lower","135","D","2","1440"
"12-23-22 / 09:53 PM","Lower","134","M","2","1575"
"12-23-22 / 09:53 PM","Middle","230","G","2","812.45"
"12-23-22 / 09:53 PM","Upper","343","DD","1","331.99"
"12-23-22 / 09:53 PM","Field","A","22","6","2107"
"12-23-22 / 09:53 PM","Field","K","6","2","1530"
"12-23-22 / 09:53 PM","Lower","109","AA","2","1074.08"
"12-23-22 / 09:53 PM","Middle","209","S","2","855"
"12-23-22 / 09:53 PM","Upper","312","Z","4","705.19"
"12-23-22 / 10:53 AM","Upper","314","H","3","635.4"
"12-23-22 / 01:38 AM","Middle","218","H","2","720"
"12-23-22 / 01:38 AM","Lower","123","L","2","1179.35"
"12-23-22 / 01:38 AM","Lower","122","W","4","895.5"
"12-23-22 / 01:38 AM","Lower","115","CC","2","1035"
"12-23-22 / 01:38 AM","Lower","123","Z","2","990"
"12-22-22 / 07:38 PM","Lower","136","E","2","1571.2"
"12-22-22 / 07:38 PM","Lower","119","BB","2","889.22"
"12-22-22 / 07:38 PM","Field","M","14","2","1980"
"12-22-22 / 07:38 PM","Middle","210","M","2","990"
"12-22-22 / 07:38 PM","Field","C","24","4","1800"
"12-22-22 / 07:38 PM","Upper","319","V","2","540"
"12-22-22 / 11:16 AM","Lower","141","AA","2","683.89"
"12-22-22 / 11:16 AM","Upper","320","W","2","450"
"12-22-22 / 07:28 AM","Middle","232","J","2","945"
"12-22-22 / 07:28 AM","Field","Q","125","1","2700"
"12-22-22 / 07:28 AM","Lower","124","U","4","1469.99"
"12-22-22 / 07:28 AM","Middle","220","V","2","980"
"12-22-22 / 07:28 AM","Upper","304","FF","6","636.02"
"12-22-22 / 07:28 AM","Lower","123","U","2","1224.99"
"12-22-22 / 07:28 AM","Middle","221","V","2","1004.5"
"12-22-22 / 07:28 AM","Middle","219","U","2","1029"
"12-22-22 / 07:28 AM","Upper","312","T","2","734.02"
"12-22-22 / 07:28 AM","Field","P","30","6","3566.31"
"12-22-22 / 07:28 AM","Upper","328","CC","2","686"
"12-22-22 / 07:28 AM","Upper","315","DD","2","637"
"12-21-22 / 11:43 PM","Lower","129","Y","2","720"
"12-21-22 / 11:43 PM","Lower","140","Y","4","900"
"12-21-22 / 07:21 PM","Middle","230","H","2","699.3"
"12-21-22 / 07:21 PM","Lower","115","P","2","990"
"12-21-22 / 07:21 PM","Lower","124","P","2","877.5"
"12-21-22 / 07:21 PM","Lower","114","K","2","1381.43"
"12-21-22 / 07:21 PM","Upper","335","N","4","760.48"
"12-21-22 / 07:21 PM","Upper","304","","2","472.5"
"12-21-22 / 07:21 PM","Field","N","19","2","1466.82"
"12-21-22 / 07:21 PM","Upper","337","P","4","815.49"
"12-21-22 / 11:23 AM","Upper","310","FF","2","565.79"
"12-21-22 / 03:31 AM","Upper","313","KK","2","563.11"
"12-21-22 / 03:31 AM","Field","A","26","6","2042.9"
"12-20-22 / 07:47 PM","Upper","305","D","3","495"
"12-20-22 / 07:47 PM","Upper","337","R","2","515"
"12-20-22 / 07:47 PM","Middle","232","G","2","1094.09"
"12-20-22 / 07:47 PM","Upper","320","KK","2","590.59"
"12-20-22 / 07:47 PM","Lower","128","J","2","1120.12"
"12-20-22 / 07:47 PM","Field","K","1","2","1575"
"12-20-22 / 02:39 PM","Upper","315","Q","2","540"
"12-20-22 / 02:39 PM","Upper","310","CC","2","565.79"
"12-20-22 / 02:39 PM","Lower","106","P","2","653.78"
"12-20-22 / 02:39 PM","Field","B","22","2","1503"
"12-20-22 / 02:39 PM","Upper","330","W","4","563.11"
"12-20-22 / 02:39 PM","Field","Q","22","4","1617"
"12-20-22 / 10:14 AM","Upper","343","P","1","455.84"
"12-20-22 / 10:14 AM","Field","N","24","2","1358"
"12-20-22 / 10:14 AM","Field","C","8","2","1546.09"
"12-20-22 / 02:02 AM","Lower","140","P","3","742.5"
"12-20-22 / 02:02 AM","Upper","309","FF","4","553.5"
"12-20-22 / 02:02 AM","Field","D","20","3","900"
"12-19-22 / 09:31 PM","Lower","113","LL","4","1430.1"
"12-19-22 / 09:31 PM","Field","B","28","2","1323"
"12-19-22 / 09:31 PM","Middle","209","T","2","787.5"
"12-19-22 / 04:36 PM","Upper","305","X","1","339.43"
"12-19-22 / 04:36 PM","Upper","310","R","1","374.51"
"12-19-22 / 04:36 PM","Lower","133","GG","2","900"
"12-19-22 / 04:36 PM","Lower","133","EE","2","990"
"12-19-22 / 04:36 PM","Lower","130","Y","2","896.7"
"12-19-22 / 11:51 AM","Middle","240","C","2","675"
"12-19-22 / 11:51 AM","Upper","321","FF","2","526.5"
"12-18-22 / 10:19 PM","Upper","318","JJ","2","540"
"12-18-22 / 10:19 PM","Middle","242","C","2","900"
"12-18-22 / 05:44 PM","Upper","342","DD","2","445.5"
"12-18-22 / 01:17 PM","Lower","118","AA","4","1416.1"
"12-18-22 / 01:17 PM","Lower","123","M","2","1475.63"
"12-18-22 / 01:17 PM","Upper","304","","4","495"
"12-18-22 / 08:56 AM","Upper","315","F","2","562.5"
"12-18-22 / 04:29 AM","Lower","106","X","3","809.1"
"12-18-22 / 04:29 AM","Middle","218","M","6","980"
"12-18-22 / 04:29 AM","Field","Q","17","2","1710"
"12-18-22 / 12:11 AM","Upper","310","X","2","632.1"
"12-18-22 / 12:11 AM","Upper","316","BB","2","564"
"12-18-22 / 12:11 AM","Lower","124","LL","4","1080"
"12-17-22 / 07:16 PM","Lower","125","M","2","1044.34"
"12-17-22 / 07:16 PM","Field","H","15","2","1530"
"12-17-22 / 07:16 PM","Upper","319","EE","2","585.3"
"12-17-22 / 02:33 PM","Upper","343","FF","3","427.5"
"12-17-22 / 02:33 PM","Field","C","24","2","1949.22"
"12-17-22 / 02:33 PM","Lower","136","GG","2","900"
"12-17-22 / 12:44 AM","Upper","335","W","3","630"
"12-17-22 / 12:44 AM","Upper","316","J","1","450"
"12-17-22 / 12:44 AM","Upper","319","CC","6","593.1"
"12-17-22 / 12:44 AM","Field","N","19","2","1461.98"
"12-17-22 / 12:44 AM","Lower","110","BB","2","1274"
"12-16-22 / 02:29 PM","Upper","338","F","2","675"
"12-16-22 / 02:29 PM","Lower","140","T","2","585"
"12-16-22 / 05:15 AM","Lower","111","HH","1","1440"
"12-16-22 / 12:33 AM","Lower","125","Z","2","889.22"
"12-16-22 / 12:33 AM","Middle","221","G","4","920.53"
"12-15-22 / 07:39 PM","Upper","305","EE","2","449.1"
"12-15-22 / 07:39 PM","Upper","333","X","2","624.49"
"12-15-22 / 07:39 PM","Upper","319","R","2","745.93"
"12-15-22 / 07:39 PM","Upper","342","M","2","581.03"
"12-15-22 / 07:39 PM","Upper","330","DD","2","1120.35"
"12-15-22 / 07:39 PM","Lower","127","U","2","913.27"
"12-15-22 / 02:10 PM","Middle","214","V","2","855"
"12-15-22 / 02:10 PM","Upper","332","E","2","540"
"12-15-22 / 09:34 AM","Field","N","23","5","1452.3"
"12-15-22 / 05:21 AM","Upper","335","P","2","549"
"12-15-22 / 05:21 AM","Upper","343","KK","2","382.39"
"12-15-22 / 12:32 AM","Upper","341","AA","2","488.94"
"12-15-22 / 12:32 AM","Lower","112","CC","2","1199.7"
"12-15-22 / 12:32 AM","Field","B","2","4","2450"
"12-15-22 / 12:32 AM","Upper","315","H","2","978.75"
"12-15-22 / 12:32 AM","Lower","122","S","2","949.05"
"12-14-22 / 07:25 PM","Upper","305","B","3","485.99"
"12-14-22 / 07:25 PM","Upper","342","D","2","427.7"
"12-14-22 / 07:25 PM","Upper","308","DD","2","495"
"12-14-22 / 07:25 PM","Upper","329","HH","6","682.58"
"12-14-22 / 02:13 PM","Middle","214","J","2","787.5"
"12-14-22 / 02:13 PM","Middle","205","L","2","810"
"12-14-22 / 02:13 PM","Lower","128","GG","2","895.59"
"12-14-22 / 02:13 PM","Middle","233","K","2","1800"
"12-14-22 / 01:05 AM","Lower","121","DD","2","887.85"
"12-14-22 / 01:05 AM","Lower","130","","2","800"
"12-14-22 / 01:05 AM","Upper","310","V","2","564.28"
"12-13-22 / 07:48 PM","Lower","120","CC","2","874.47"
"12-13-22 / 07:48 PM","Lower","139","Y","4","900"
"12-13-22 / 07:48 PM","Field","A","27","2","1568"
"12-13-22 / 07:48 PM","Lower","123","GG","2","901.6"
"12-13-22 / 03:08 PM","Upper","341","W","3","360"
"12-13-22 / 03:08 PM","Lower","135","DD","2","1080"
"12-13-22 / 03:08 PM","Upper","318","CC","2","405"
"12-13-22 / 03:08 PM","Lower","136","X","2","1474.58"
"12-13-22 / 03:08 PM","Lower","128","GG","2","878.19"
"12-13-22 / 03:08 PM","Upper","315","X","2","564"
"12-13-22 / 03:08 PM","Upper","337","P","2","738.27"
"12-13-22 / 03:08 PM","Upper","310","X","2","560.94"
"12-13-22 / 03:08 PM","Middle","233","N","2","720"
"12-13-22 / 06:02 AM","Field","H","18","4","2025"
"12-13-22 / 03:35 AM","Lower","124","Z","2","1800"
"12-13-22 / 03:35 AM","Middle","237","T","2","857.85"
"12-13-22 / 03:35 AM","Upper","342","C","2","450"
"12-13-22 / 03:35 AM","Upper","336","DD","2","720"
"12-13-22 / 03:35 AM","Upper","337","L","4","671.78"
"12-12-22 / 11:16 PM","Upper","314","BB","2","433.16"
"12-12-22 / 11:16 PM","Upper","315","P","4","675"
"12-12-22 / 11:16 PM","Upper","333","X","4","624.49"
"12-12-22 / 03:58 PM","Lower","117","KK","2","787.5"
"12-12-22 / 03:58 PM","Lower","125","DD","2","1440"
"12-12-22 / 03:58 PM","Lower","134","X","4","1667.7"
"12-12-22 / 11:08 AM","Field","H","17","2","1170"
"12-12-22 / 01:43 AM","Lower","110","V","2","1036.35"
"12-12-22 / 01:43 AM","Upper","326","B","1","405"
"12-12-22 / 01:43 AM","Upper","307","U","2","495"
"12-11-22 / 07:52 PM","Lower","140","LL","2","945"
"12-11-22 / 07:52 PM","Upper","308","Y","2","445.5"
"12-11-22 / 07:52 PM","Lower","107","F","2","648"
"12-11-22 / 07:52 PM","Lower","123","Z","2","920.02"
"12-11-22 / 07:52 PM","Upper","305","X","2","441"
"12-11-22 / 03:04 PM","Upper","309","R","2","593.1"
"12-11-22 / 03:04 PM","Middle","239","U","2","656.1"
"12-11-22 / 05:54 AM","Upper","334","Q","2","630"
"12-11-22 / 01:04 AM","Upper","336","P","3","718.2"
"12-11-22 / 01:04 AM","Field","A","29","6","2275.27"
"12-11-22 / 01:04 AM","Middle","238","M","2","810"
"12-11-22 / 01:04 AM","Upper","315","P","4","539.1"
"12-10-22 / 07:46 PM","Field","H","13","2","2033.22"
"12-10-22 / 07:46 PM","Upper","333","R","3","684.04"
"12-10-22 / 07:46 PM","Lower","108","G","2","775.03"
"12-10-22 / 07:46 PM","Lower","137","Z","2","1065.02"
"12-10-22 / 02:31 PM","Field","B","25","6","1862"
"12-10-22 / 02:31 PM","Lower","137","K","1","1091.81"
"12-10-22 / 02:31 PM","Upper","330","V","3","756.46"
"12-10-22 / 02:31 PM","Upper","321","KK","2","585"
"12-10-22 / 02:31 PM","Field","H","13","3","2033.22"
"12-10-22 / 09:44 AM","Lower","141","AA","2","1250.1"
"12-10-22 / 05:47 AM","Lower","120","L","2","810"
"12-10-22 / 05:47 AM","Upper","327","Y","4","614.81"
"12-10-22 / 05:47 AM","Upper","327","KK","3","705.6"
"12-10-22 / 05:47 AM","Lower","123","FF","2","855"
"12-10-22 / 01:16 AM","Upper","337","R","2","632.61"
"12-10-22 / 01:16 AM","Lower","132","E","2","900"
"12-10-22 / 01:16 AM","Upper","318","EE","2","639.23"
"12-09-22 / 08:20 PM","Middle","237","G","3","1181.7"
"12-09-22 / 08:20 PM","Lower","138","Z","2","990"
"12-09-22 / 08:20 PM","Field","A","40","3","1800"
"12-09-22 / 08:20 PM","Middle","242","U","4","675"
"12-09-22 / 03:45 PM","Upper","339","FF","2","512.33"
"12-09-22 / 03:45 PM","Upper","311","N","3","630"
"12-09-22 / 03:45 PM","Middle","214","V","2","900"
"12-09-22 / 03:45 PM","Middle","238","G","2","787.5"
"12-09-22 / 03:45 PM","Field","C","6","2","2159.1"
"12-09-22 / 03:45 PM","Lower","137","K","1","1345.8"
"12-09-22 / 03:45 PM","Upper","304","N","2","360"
"12-09-22 / 11:22 AM","Upper","318","AA","2","556.71"
"12-09-22 / 04:04 AM","Lower","110","V","2","877.5"
"12-09-22 / 12:12 AM","Upper","307","U","2","450"
"12-09-22 / 12:12 AM","Upper","317","AA","2","562.5"
"12-09-22 / 12:12 AM","Upper","340","B","3","382.5"
"12-08-22 / 07:40 PM","Upper","314","P","2","720"
"12-08-22 / 07:40 PM","Upper","335","Q","6","810"
"12-08-22 / 03:20 PM","Middle","239","L","2","607.5"
"12-08-22 / 03:20 PM","Upper","329","X","2","549"
"12-08-22 / 11:02 AM","Middle","213","K","4","1278.86"
"12-08-22 / 11:02 AM","Upper","337","AA","2","360"
"12-08-22 / 03:48 AM","Upper","337","R","6","632.61"
"12-08-22 / 03:48 AM","Middle","221","J","2","720"
"12-08-22 / 12:11 AM","Lower","109","B","2","1620"
"12-07-22 / 08:42 PM","Upper","329","F","2","585"
"12-07-22 / 08:42 PM","Lower","126","HH","2","988.93"
"12-07-22 / 08:42 PM","Lower","137","EE","2","989.1"
"12-07-22 / 05:07 PM","Upper","317","FF","2","904.5"
"12-07-22 / 05:07 PM","Lower","109","P","2","888.3"
"12-07-22 / 05:07 PM","Field","G","16","3","1842.03"
"12-07-22 / 01:51 PM","Lower","140","U","2","720"
"12-07-22 / 10:50 AM","Upper","318","Z","2","541.22"
"12-07-22 / 10:50 AM","Upper","314","Z","1","603"
"12-07-22 / 03:00 AM","Upper","326","H","2","584.1"
"12-07-22 / 03:00 AM","Upper","342","B","2","617.4"
"12-07-22 / 03:00 AM","Middle","241","","2","550.8"
"12-06-22 / 11:43 PM","Upper","340","G","2","539.1"
"12-06-22 / 11:43 PM","Lower","119","V","2","999.9"
"12-06-22 / 11:43 PM","Upper","320","L","2","675"
"12-06-22 / 11:43 PM","Middle","209","K","2","900"
"12-06-22 / 11:43 PM","Field","F","12","2","1403.89"
"12-06-22 / 08:45 PM","Lower","131","M","2","899.1"
"12-06-22 / 08:45 PM","Upper","328","Z","2","517.5"
"12-06-22 / 08:45 PM","Lower","119","BB","2","913.27"
"12-06-22 / 08:45 PM","Upper","331","DD","2","515"
"12-06-22 / 11:01 AM","Lower","140","U","6","810"
"12-06-22 / 02:15 AM","Lower","108","G","1","630"
"12-06-22 / 02:15 AM","Upper","329","Y","2","486"
"12-06-22 / 02:15 AM","Field","H","7","1","3150"
"12-06-22 / 02:15 AM","Upper","319","EE","2","629.33"
"12-06-22 / 02:15 AM","Upper","316","DD","2","682.51"
"12-06-22 / 02:15 AM","Upper","328","X","2","513"
"12-05-22 / 11:06 PM","Lower","110","U","2","922.5"
"12-05-22 / 11:06 PM","Upper","309","P","2","676.77"
"12-05-22 / 03:57 PM","Lower","131","HH","2","900"
"12-05-22 / 03:57 PM","Upper","318","JJ","2","610.13"
"12-05-22 / 03:57 PM","Lower","136","E","2","990"
"12-05-22 / 03:57 PM","Middle","206","G","2","630"
"12-05-22 / 03:57 PM","Upper","343","Z","2","630"
"12-05-22 / 03:57 PM","Field","K","4","2","1443.36"
"12-05-22 / 12:49 PM","Field","M","24","2","1350"
"12-05-22 / 12:49 PM","Upper","331","EE","2","544.5"
"12-05-22 / 12:49 PM","Upper","318","KK","2","607.6"
"12-05-22 / 01:15 AM","Upper","340","JJ","6","517.99"
"12-05-22 / 01:15 AM","Upper","313","BB","4","704.62"
"12-04-22 / 10:00 PM","Field","G","14","6","1688.63"
"12-04-22 / 10:00 PM","Lower","113","JJ","1","765"
"12-04-22 / 06:16 PM","Field","F","11","2","1957.5"
"12-04-22 / 02:42 AM","Middle","228","C","2","1080"
"12-04-22 / 02:42 AM","Upper","337","L","2","677.74"
"12-04-22 / 02:42 AM","Field","H","8","2","1935.89"
"12-03-22 / 10:40 PM","Upper","341","AA","5","508.31"
"12-03-22 / 10:40 PM","Upper","328","V","3","585"
"12-03-22 / 10:40 PM","Upper","317","X","1","360"
"12-03-22 / 10:40 PM","Upper","310","CC","2","686"
"12-03-22 / 10:40 PM","Lower","117","FF","2","967.5"
"12-03-22 / 10:40 PM","Upper","333","HH","2","635.33"
"12-03-22 / 06:39 PM","Middle","230","H","2","832.5"
"12-03-22 / 06:39 PM","Lower","110","CC","2","1080"
"12-03-22 / 06:39 PM","Upper","313","BB","2","627.3"
"12-03-22 / 02:57 PM","Upper","319","GG","1","562.02"
"12-03-22 / 02:57 PM","Upper","306","EE","2","396"
"12-03-22 / 02:57 PM","Upper","313","GG","2","512.33"
"12-03-22 / 02:57 PM","Upper","336","AA","4","666"
"12-03-22 / 02:57 PM","Upper","336","V","6","701.95"
"12-03-22 / 11:08 AM","Field","H","15","2","1800"
"12-03-22 / 04:52 AM","Lower","140","EE","4","585"
"12-02-22 / 08:57 PM","Lower","137","K","2","1345.8"
"12-02-22 / 08:57 PM","Middle","228","J","1","611.1"
"12-02-22 / 08:57 PM","Upper","335","L","1","450"
"12-02-22 / 08:57 PM","Field","B","13","2","3060"
"12-02-22 / 08:57 PM","Upper","337","N","2","629.1"
"12-02-22 / 04:47 PM","Lower","127","AA","3","1298.83"
"12-02-22 / 04:47 PM","Lower","138","Z","4","1075.5"
"12-02-22 / 04:47 PM","Upper","304","J","2","360"
"12-02-22 / 12:44 PM","Upper","318","P","2","540"
"12-02-22 / 06:27 AM","Upper","319","FF","2","573.3"
"12-02-22 / 06:27 AM","Middle","238","N","2","773.59"
"12-02-22 / 06:27 AM","Upper","304","B","3","495"
"12-01-22 / 11:12 PM","Upper","315","N","1","675"
"12-01-22 / 11:12 PM","Field","N","12","2","1575"
"12-01-22 / 11:12 PM","Lower","121","FF","2","970.2"
"12-01-22 / 11:12 PM","Middle","237","J","2","890.1"
"12-01-22 / 07:19 PM","Upper","316","Q","6","643.85"
"12-01-22 / 07:19 PM","Field","N","19","5","1742.76"
"12-01-22 / 03:48 PM","Lower","110","Q","2","900"
"12-01-22 / 03:48 PM","Upper","337","C","4","675"
"12-01-22 / 03:48 PM","Lower","123","Z","2","968.2"
"12-01-22 / 12:34 PM","Upper","328","GG","3","711.91"
"12-01-22 / 09:36 AM","Upper","335","P","1","580.92"
"12-01-22 / 09:36 AM","Upper","336","N","4","608.4"
"12-01-22 / 04:27 AM","Lower","132","Q","3","1620"
"12-01-22 / 04:27 AM","Upper","315","Z","2","530.15"
"12-01-22 / 01:12 AM","Lower","124","GG","1","720"
